Locus Prop_exp_in_DSC1_cells Gene
LOC5576861	0.802344252	
LOC110676764	0.80105973	
LOC5577649	0.800578035	
LOC110679629	0.800417469	
LOC5579480	0.798972383	
LOC5566966	0.798169557	
LOC110675820	0.798008992	
LOC5564690	0.797848426	
LOC5575019	0.797848426	
LOC5573475	0.797527296	
LOC5565942	0.796885035	
LOC5569646	0.796082209	
LOC5570105	0.795600514	
LOC5565116	0.795600514	
LOC5572753	0.795279383	
LOC5571891	0.794958253	
LOC5572463	0.793031471	
LOC5571970	0.792870906	
LOC5573007	0.79271034	
LOC5575250	0.79238921	
LOC5564557	0.791265254	
LOC5576493	0.790944123	
LOC5568580	0.786608863	
LOC5569804	0.786448298	
LOC5569925	0.785645472	
LOC5569234	0.784360951	
LOC5577203	0.784360951	
LOC5571436	0.783236994	
LOC5573441	0.782915864	
LOC5575443	0.782915864	
LOC5571208	0.782915864	
LOC5570922	0.782755299	
LOC5571510	0.782273603	
LOC23687450	0.782273603	
LOC5574617	0.781952473	
LOC5568326	0.781791908	
LOC5569446	0.781470777	
LOC5569913	0.780989082	
LOC5572998	0.780828516	
LOC5567292	0.780667951	
LOC5573211	0.78002569	
LOC5565055	0.778901734	
LOC5577379	0.778901734	
LOC5577698	0.777456647	
LOC110676026	0.777135517	
LOC5563615	0.776653821	
LOC5569595	0.776011561	
LOC5567482	0.774405909	
LOC5565754	0.774084778	
LOC5576390	0.773603083	
LOC5576770	0.773121387	
LOC5566594	0.772479127	
LOC5567324	0.770712909	
LOC5566474	0.770391779	
LOC5577439	0.769267823	
LOC5576356	0.769107258	
LOC5564358	0.768946692	
LOC5566421	0.768946692	
LOC5566564	0.768786127	
LOC23687721	0.767983301	
LOC5578523	0.767983301	
LOC5571882	0.767501606	
LOC5577633	0.766538215	
LOC5569762	0.765895954	
LOC5577184	0.765414258	
LOC5578840	0.765093128	
LOC5578544	0.764932563	
LOC110676218	0.764450867	
LOC110678585	0.76268465	
LOC5574099	0.762524085	
LOC5577431	0.762202954	
LOC5576247	0.761078998	
LOC5577356	0.760757868	
LOC5570478	0.760436737	
LOC5570381	0.760436737	
LOC5564151	0.760276172	
LOC5569340	0.758509955	
LOC5577524	0.75834939	
LOC5565328	0.757064868	
LOC5568213	0.757064868	
LOC5565544	0.756743738	
LOC5568659	0.756743738	
LOC5564718	0.755940912	
LOC5573886	0.755138086	
LOC5575755	0.75433526	
LOC5568338	0.754174695	
LOC5564400	0.75401413	
LOC5566917	0.753371869	
LOC5565105	0.752729608	
LOC5569135	0.752408478	
LOC5571006	0.751766217	
LOC5572102	0.750963391	
LOC5577804	0.750963391	
LOC5566555	0.749839435	
LOC5563757	0.749839435	
LOC5576021	0.749357739	
LOC5564339	0.748394348	Ca2+ Cacophony ortholog
LOC5569106	0.747591522	
LOC5576767	0.746949261	
LOC5572373	0.746949261	
LOC5579332	0.746307001	
LOC5566425	0.745504175	
LOC5568000	0.745183044	
LOC5563924	0.744540784	
LOC5569512	0.744380218	
LOC5571211	0.744219653	
LOC5564681	0.742132306	
LOC5576734	0.742132306	
LOC5579825	0.741490045	
LOC5579195	0.740687219	
LOC5564135	0.740526654	
LOC5574667	0.740044958	
LOC5578447	0.739884393	
LOC5574895	0.739081567	
LOC5573673	0.739081567	
LOC5564594	0.738921002	
LOC5566057	0.738278741	
LOC5578702	0.736673089	
LOC5569750	0.736351959	
LOC110678020	0.735870263	
LOC5568207	0.735709698	
LOC5577010	0.735549133	
LOC5574311	0.734906872	
LOC5578257	0.733943481	
LOC5578353	0.73330122	
LOC5573467	0.733140655	
LOC5564467	0.733140655	
LOC5568204	0.731053308	
LOC5566371	0.730732177	
LOC5566784	0.730411047	
LOC5579810	0.730089917	
LOC5569466	0.729768786	
LOC5577062	0.728805395	
LOC5573606	0.726878613	
LOC5570857	0.726396917	
LOC5578628	0.725915222	
LOC5566203	0.725754656	
LOC23687811	0.7246307	
LOC5566513	0.72430957	
LOC5567991	0.724149004	
LOC5570245	0.723988439	
LOC5579118	0.723988439	
LOC5567584	0.723506744	
LOC110676410	0.722864483	
LOC5568246	0.72061657	
LOC5575842	0.72061657	
LOC5579004	0.720456005	
LOC5563900	0.720456005	
LOC5578809	0.71997431	
LOC5569868	0.71997431	
LOC5565892	0.71997431	
LOC5578119	0.719010918	
LOC5574827	0.718689788	
LOC110674225	0.718529223	
LOC5579251	0.717565832	
LOC5567660	0.715317919	
LOC5567273	0.714515093	
LOC5566851	0.713872832	
LOC5573079	0.713712267	
LOC5563701	0.712748876	
LOC5574220	0.712427746	
LOC110681517	0.71194605	
LOC5566289	0.711464355	
LOC5571582	0.711143224	
LOC5569544	0.710982659	
LOC5567847	0.710661529	
LOC5563771	0.710340398	
LOC5567265	0.708574181	
LOC5578803	0.708253051	
LOC5575840	0.708092486	
LOC5577988	0.70728966	
LOC5572816	0.706968529	
LOC5574903	0.706005138	
LOC5564096	0.705523443	
LOC5570090	0.704560051	
LOC5578034	0.704399486	
LOC5570663	0.704078356	
LOC5578497	0.703917791	
LOC5575621	0.703757225	
LOC5567743	0.703757225	
LOC5574265	0.703757225	
LOC5574802	0.703436095	
LOC23687451	0.70327553	
LOC5572215	0.70327553	
LOC5573378	0.703114965	
LOC5565513	0.702954399	
LOC5575195	0.702633269	
LOC5567089	0.702472704	
LOC5568657	0.702151574	
LOC5572461	0.701830443	
LOC5567507	0.701027617	
LOC110675790	0.700706487	
LOC5576549	0.700545922	
LOC5567962	0.698458574	
LOC5570318	0.698458574	
LOC5570723	0.698137444	
LOC5565160	0.696210662	
LOC5570006	0.695568401	
LOC5573750	0.695407836	
LOC5571955	0.69524727	
LOC5564725	0.69524727	
LOC5578976	0.693802184	
LOC5576477	0.693320488	
LOC110675223	0.692838793	
LOC5570746	0.692357097	
LOC5574982	0.691714836	
LOC5580046	0.691714836	
LOC5568929	0.69059088	
LOC5570837	0.69026975	
LOC5575608	0.689145793	
LOC5577684	0.688664098	
LOC5570930	0.688342967	
LOC5576244	0.687861272	
LOC5570008	0.687058446	
LOC5573338	0.686416185	
LOC5573995	0.685613359	
LOC5580230	0.685452794	
LOC23687408	0.685292229	
LOC5579028	0.684489403	
LOC5579032	0.683365446	
LOC5564645	0.683044316	
LOC5575945	0.682723186	
LOC5571305	0.682723186	
LOC5576358	0.681599229	
LOC5577739	0.681438664	
LOC5571818	0.681278099	
LOC5565359	0.680154143	
LOC5565202	0.679993577	
LOC5569942	0.679833012	
LOC110673999	0.678869621	
LOC5572351	0.678548491	
LOC5568784	0.678387925	
LOC5571425	0.67790623	
LOC5568309	0.677745665	
LOC5575624	0.676621708	
LOC5568002	0.676461143	
LOC110679698	0.675016057	
LOC23687431	0.674373796	
LOC5576465	0.6738921	
LOC5568458	0.672768144	
LOC5567109	0.672607579	
LOC5565354	0.672607579	
LOC5575011	0.672125883	
LOC5571706	0.671804753	
LOC5568540	0.671483622	
LOC5571453	0.671323057	
LOC110678734	0.671162492	
LOC5576444	0.671001927	
LOC5579853	0.670680796	
LOC5578996	0.66987797	
LOC5571875	0.66987797	
LOC5573415	0.669717405	
LOC5567636	0.669717405	
LOC5578293	0.669717405	
LOC5578960	0.66955684	
LOC5576900	0.669396275	
LOC5573818	0.668272319	
LOC5574971	0.667951188	
LOC5578723	0.667308927	
LOC5579293	0.667148362	
LOC5573455	0.66554271	
LOC5568876	0.664258189	
LOC5564933	0.664097624	
LOC5574699	0.664097624	
LOC5574326	0.663937058	
LOC5567222	0.663937058	
LOC5576163	0.663134232	
LOC5564929	0.661849711	
LOC5579869	0.661368015	
LOC5577893	0.66120745	
LOC5575585	0.660725755	
LOC5565857	0.659441233	
LOC5579865	0.659120103	
LOC5578392	0.658798972	
LOC5577042	0.658477842	
LOC5570973	0.657675016	
LOC5577540	0.657353886	
LOC5574550	0.657032755	
LOC5564087	0.656711625	
LOC5569990	0.656229929	
LOC5574464	0.655587669	
LOC5565610	0.655266538	
LOC110675582	0.655266538	
LOC5570900	0.654463712	
LOC5574317	0.654303147	
LOC5570078	0.653821452	
LOC5569257	0.653660886	
LOC5577501	0.652697495	
LOC5565301	0.651894669	
LOC5564956	0.650449583	
LOC5565769	0.650449583	
LOC5567190	0.649486191	
LOC5575394	0.648362235	
LOC5569542	0.648041105	
LOC5573626	0.645953757	
LOC110677949	0.645632627	
LOC5570531	0.645472062	
LOC5569994	0.644990366	
LOC23687749	0.644669236	
LOC5571289	0.644669236	
LOC5569176	0.64386641	
LOC5566986	0.64386641	
LOC5565997	0.643224149	
LOC5566168	0.643224149	
LOC5576943	0.643063584	
LOC5569121	0.642903019	
LOC5565745	0.641779062	
LOC5568147	0.641457932	
LOC5571592	0.640494541	
LOC5569977	0.64017341	
LOC5565429	0.640012845	
LOC5576960	0.638888889	
LOC5570412	0.638728324	
LOC5575615	0.637925498	
LOC5567843	0.637604367	
LOC5564835	0.637283237	
LOC5569287	0.637283237	
LOC5578456	0.637122672	
LOC5576242	0.637122672	
LOC5572617	0.636319846	
LOC5571596	0.636159281	
LOC5570275	0.635998715	
LOC110679519	0.63583815	
LOC5566042	0.634553629	
LOC5567280	0.633590238	
LOC5573072	0.633108542	
LOC5569585	0.632947977	
LOC5573206	0.631663455	
LOC5566087	0.63150289	
LOC5574194	0.63118176	
LOC5572540	0.631021195	
LOC5575783	0.630378934	
LOC5574814	0.629897238	
LOC5569924	0.629736673	
LOC5563777	0.627809891	
LOC5564521	0.627328195	
LOC5571651	0.626685934	
LOC5567948	0.626525369	
LOC5576689	0.625561978	
LOC5577287	0.625561978	
LOC5569552	0.625401413	
LOC5569462	0.625240848	
LOC5576139	0.624116891	
LOC5576890	0.623956326	
LOC5569157	0.623956326	
LOC5570169	0.623795761	
LOC5571886	0.623314066	
LOC5565264	0.622992935	
LOC5570869	0.622350674	
LOC5577994	0.622190109	
LOC110676126	0.620745022	
LOC5565521	0.620423892	
LOC5571895	0.620263327	
LOC5568814	0.620102762	
LOC5568402	0.619781631	
LOC5565534	0.619781631	
LOC5569985	0.619621066	
LOC5575304	0.618336545	
LOC5564970	0.618175979	
LOC5568466	0.617854849	
LOC5573218	0.617533719	
LOC5575480	0.617373154	
LOC5572224	0.616891458	
LOC5577368	0.616409762	
LOC5577031	0.616249197	
LOC5573851	0.615606936	
LOC5571132	0.615606936	
LOC5580325	0.614643545	
LOC5573594	0.614643545	
LOC5573732	0.613840719	
LOC5566722	0.613359024	
LOC5574124	0.613198459	
LOC5570620	0.613037893	
LOC5570798	0.612716763	
LOC5574515	0.611753372	
LOC5568611	0.611592807	
LOC5570985	0.611432241	
LOC110675652	0.611271676	
LOC110681295	0.611111111	
LOC5565095	0.611111111	
LOC5569452	0.610950546	
LOC5579463	0.610950546	
LOC5565734	0.610789981	
LOC5564562	0.610629416	
LOC5573531	0.610308285	
LOC5571143	0.60982659	
LOC5574210	0.609344894	
LOC5564260	0.608381503	
LOC5577102	0.60581246	
LOC5576642	0.604527938	
LOC5575162	0.604206808	
LOC5573115	0.604046243	
LOC5571107	0.603564547	
LOC5565647	0.603403982	
LOC5579027	0.602440591	
LOC5575771	0.602280026	
LOC5564094	0.6014772	
LOC110678654	0.601316635	
LOC5568292	0.600995504	
LOC5572484	0.600513809	
LOC110677938	0.600192678	
LOC5576319	0.600192678	
LOC110674025	0.600032113	
LOC5574970	0.599229287	
LOC5574376	0.599068722	
LOC5566687	0.599068722	
LOC5578798	0.598908157	
LOC5567163	0.598908157	
LOC5570306	0.598426461	
LOC5564337	0.597944766	
LOC5574136	0.597623635	
LOC5564635	0.596981374	
LOC110676286	0.595857418	
LOC5567811	0.595536288	
LOC5563881	0.595215157	
LOC110676623	0.594733462	
LOC5569285	0.594733462	
LOC5570420	0.594572897	
LOC5570947	0.593930636	
LOC5577947	0.593930636	
LOC5564848	0.593770071	
LOC5580263	0.59312781	
LOC5564921	0.592646114	
LOC5570323	0.592324984	
LOC5566774	0.589916506	
LOC5578801	0.589755941	
LOC5564524	0.58911368	
LOC5564210	0.588953115	
LOC5579871	0.588953115	
LOC5564460	0.588953115	
LOC5569522	0.588310854	
LOC5570741	0.587829159	
LOC5563715	0.586865768	
LOC5572323	0.586865768	
LOC5567173	0.586384072	
LOC5577697	0.585581246	
LOC5568528	0.584296724	
LOC5568493	0.583654464	
LOC5568615	0.583012203	
LOC5576179	0.582851638	
LOC5574095	0.582691073	
LOC5571932	0.582530507	
LOC5571572	0.581888247	
LOC5572532	0.581888247	
LOC5577734	0.581245986	
LOC5576352	0.581085421	
LOC5576036	0.581085421	
LOC5578948	0.580924855	
LOC5573460	0.580603725	
LOC5573733	0.580282595	
LOC5576330	0.579800899	
LOC23687936	0.579479769	
LOC5564816	0.578195247	
LOC5571296	0.577231856	
LOC5578128	0.577231856	
LOC5567097	0.576910726	
LOC5569793	0.576910726	
LOC5577382	0.576589595	
LOC110675977	0.575947335	
LOC5570598	0.575786769	
LOC5573555	0.575144509	
LOC5576668	0.574983943	
LOC5575432	0.574823378	
LOC110674038	0.574502248	
LOC5565904	0.574341683	
LOC110677009	0.574181118	
LOC5578378	0.573859987	
LOC5573997	0.573859987	
LOC5572662	0.573859987	
LOC5572725	0.573699422	
LOC5569819	0.573217726	
LOC5576538	0.573057161	
LOC5569395	0.572575466	
LOC5571745	0.57177264	
LOC5568714	0.571612075	
LOC5569787	0.571451509	
LOC5567881	0.571451509	
LOC5579248	0.571290944	
LOC5568122	0.570969814	
LOC5569188	0.569524727	
LOC5570070	0.569043031	
LOC5578495	0.568721901	
LOC5569700	0.568721901	
LOC5571458	0.568721901	
LOC5579180	0.568400771	
LOC5566222	0.567597945	
LOC5579940	0.567276814	
LOC5573975	0.565992293	
LOC5572048	0.565510597	
LOC110674827	0.565189467	
LOC23687515	0.564868337	
LOC5578279	0.564707771	
LOC5564257	0.564386641	
LOC5580182	0.564386641	
LOC5572161	0.564386641	
LOC5570432	0.564065511	
LOC5570705	0.563904945	
LOC5570549	0.563262685	
LOC5574290	0.563102119	
LOC5572280	0.562780989	
LOC5567981	0.562780989	
LOC5579011	0.562299294	
LOC5578831	0.562138728	
LOC5564786	0.561335902	
LOC5570397	0.560854207	
LOC5579820	0.560693642	
LOC5575526	0.560372511	
LOC5568484	0.55973025	
LOC5577268	0.559248555	
LOC5564097	0.558766859	
LOC5570461	0.558606294	
LOC5575813	0.557964033	
LOC5567074	0.557642903	
LOC110675975	0.557482338	
LOC5568795	0.557321773	
LOC5579092	0.557321773	
LOC5565309	0.554431599	
LOC5565266	0.553789338	
LOC5578007	0.553468208	
LOC5565621	0.552504817	
LOC23687839	0.551862556	
LOC110675803	0.551701991	
LOC5577226	0.55105973	
LOC5564303	0.550899165	
LOC5568599	0.550417469	
LOC5568663	0.549935774	
LOC5573765	0.549132948	
LOC5570841	0.548811818	
LOC5571574	0.548651252	
LOC5563646	0.548651252	
LOC5576345	0.548330122	
LOC5568050	0.548169557	
LOC5565053	0.548008992	
LOC5567755	0.547848426	
LOC5572851	0.547687861	
LOC5564978	0.547527296	
LOC5574374	0.547206166	
LOC5578048	0.547206166	
LOC5567142	0.547045601	
LOC5575983	0.54640334	
LOC5573959	0.54640334	
LOC5579502	0.546082209	
LOC5569385	0.545921644	
LOC5572945	0.545921644	
LOC5576468	0.545600514	
LOC5577246	0.545600514	
LOC5567281	0.545600514	
LOC5576397	0.545600514	
LOC5576845	0.545279383	
LOC5577061	0.544637123	
LOC5574475	0.544637123	
LOC5563951	0.544637123	
LOC5564728	0.544476557	
LOC5570957	0.544476557	
LOC5564497	0.544155427	
LOC5565307	0.543031471	
LOC5569559	0.542870906	
LOC5567614	0.542870906	
LOC5574298	0.542549775	
Ir25a	0.54238921	
LOC5571294	0.541746949	
LOC5571447	0.541425819	
LOC110677676	0.541425819	
LOC5567339	0.540944123	
LOC5574561	0.540622993	
LOC5577289	0.540462428	
LOC5564147	0.540462428	
LOC5568590	0.540301863	
LOC5566900	0.540141297	
LOC5576344	0.539980732	
LOC5569564	0.538856776	
LOC5575196	0.538696211	
LOC5575537	0.537411689	
LOC5563894	0.537090559	
LOC5569810	0.536287733	
LOC5565261	0.536127168	
LOC5571483	0.535966602	
LOC5565257	0.534842646	
LOC5577930	0.534360951	
LOC5573805	0.53403982	
LOC5577719	0.533879255	
LOC5568922	0.533879255	
LOC5564403	0.53371869	
LOC5572546	0.533558125	
LOC5566648	0.533558125	
LOC5576157	0.533236994	
LOC5573096	0.532755299	
LOC5575014	0.532755299	
LOC5567099	0.532273603	
LOC5580194	0.532273603	
LOC5579823	0.531791908	
LOC5571858	0.531791908	
LOC5570243	0.531791908	
LOC5567321	0.531149647	
LOC5576142	0.531149647	
LOC5573593	0.530667951	
LOC5574559	0.530507386	
LOC5564066	0.530346821	
LOC5572069	0.52938343	
LOC110674836	0.528580604	
LOC5570978	0.528580604	
LOC5567597	0.528420039	
LOC5578015	0.528420039	
LOC5563768	0.527777778	
LOC5563690	0.527617213	
LOC5572877	0.527296082	
LOC110675098	0.526814387	
LOC5572914	0.526653821	
LOC5574548	0.526653821	
LOC5564119	0.526011561	
LOC5566394	0.525850996	
LOC5579471	0.525529865	
LOC5568085	0.524887604	
LOC5566390	0.524566474	
LOC5573336	0.524405909	
LOC5566946	0.524084778	
LOC5572858	0.523603083	
LOC5578387	0.522800257	
LOC5565485	0.522800257	
LOC5570783	0.522639692	
LOC5576570	0.522479127	
LOC5579310	0.521836866	
LOC5569014	0.521836866	
LOC5565895	0.52135517	
LOC5566546	0.520391779	
LOC5576976	0.519749518	
LOC5571728	0.519749518	
LOC5574870	0.519749518	
LOC5567515	0.518786127	
LOC5569740	0.518786127	
LOC5570456	0.518625562	
LOC5567344	0.518304432	
LOC5568690	0.518143866	
LOC5564986	0.517822736	
LOC5577909	0.517822736	
LOC5574866	0.517662171	
LOC5568968	0.517501606	
LOC5579140	0.51734104	
LOC5572751	0.517180475	
LOC5568668	0.51701991	
LOC5573872	0.516538215	
LOC5579206	0.516056519	
LOC5579519	0.515895954	
LOC5573643	0.515414258	
LOC5579043	0.515414258	
LOC5571129	0.514611432	
LOC5564815	0.514129737	
LOC5578584	0.513808606	
LOC5575446	0.513808606	
LOC5579888	0.513808606	
LOC5569126	0.513648041	
LOC5569180	0.513648041	
LOC5571027	0.513487476	
LOC5578296	0.513326911	
LOC5567603	0.513166346	
LOC5576251	0.513166346	
LOC110678491	0.51268465	
LOC5575995	0.51268465	
LOC5578454	0.51268465	
LOC5566787	0.51236352	
LOC5574485	0.511560694	
LOC5574526	0.510757868	
LOC5579061	0.510597303	
LOC5571049	0.510276172	
LOC5565208	0.509955042	
LOC5563584	0.509152216	
LOC5580030	0.507867694	
LOC5569212	0.507546564	
LOC5573976	0.507385999	
LOC5566444	0.507225434	
LOC5564176	0.507064868	
LOC5573556	0.506422608	
LOC5573469	0.505940912	
LOC5573413	0.505780347	
LOC5568574	0.505780347	
LOC5578313	0.505619782	
LOC5576927	0.505619782	
LOC5565593	0.505459216	
LOC5575064	0.505138086	
LOC5569849	0.504977521	
LOC5572191	0.50465639	
LOC5570813	0.504495825	
LOC5577723	0.50433526	
LOC5572782	0.503853565	
LOC5572284	0.503853565	
LOC5568128	0.503692999	
LOC5570719	0.502729608	
LOC5573369	0.502408478	
LOC5567711	0.502408478	
LOC5565834	0.502408478	
LOC5563948	0.502247913	
LOC5574506	0.501926782	
LOC5565979	0.500481696	
LOC5571968	0.5	
LOC5567111	0.499839435	
LOC5565256	0.499839435	
LOC5570848	0.499357739	
LOC5567869	0.498554913	
LOC110678373	0.498554913	
LOC5571145	0.498233783	
LOC5565334	0.497752087	
LOC5570050	0.497430957	
LOC5564596	0.496949261	
LOC5575809	0.496628131	
LOC5564363	0.496307001	
LOC5573175	0.495504175	
LOC110677055	0.49534361	
LOC5578943	0.49534361	
LOC5576177	0.49534361	
LOC5565651	0.494540784	
LOC5570907	0.494540784	
LOC110678492	0.494540784	
LOC5570913	0.494380218	
LOC5566878	0.494059088	
LOC23687720	0.493737958	
LOC5569582	0.493737958	
LOC5566602	0.493737958	
LOC5573842	0.492614001	
LOC5566521	0.492453436	
LOC110675138	0.490687219	
LOC5579840	0.490366089	
LOC5568181	0.489242132	
LOC5570859	0.488278741	
LOC5573936	0.487957611	
LOC5580082	0.487797046	
LOC5564419	0.487797046	
LOC5569579	0.48763648	
LOC110680505	0.48731535	
LOC5574462	0.48699422	
LOC5580206	0.486673089	
LOC5574069	0.486191394	
LOC5566044	0.485870263	
LOC5567461	0.485870263	
LOC110675502	0.485388568	
LOC5566678	0.485388568	
LOC5566538	0.485388568	
LOC5563590	0.484906872	
LOC5571584	0.484264611	
LOC5570041	0.484264611	
LOC5574166	0.483622351	
LOC5574615	0.483461785	
LOC110679098	0.482819525	
LOC5565233	0.48265896	
LOC5566015	0.482016699	
LOC5566725	0.482016699	
LOC5567277	0.481856134	
LOC110677849	0.481535003	
LOC5568303	0.481374438	
LOC5579847	0.481374438	
LOC5575273	0.481374438	
LOC110681487	0.481213873	
LOC5569470	0.480892742	
LOC5573245	0.480892742	
LOC5566167	0.480892742	
LOC5577098	0.480892742	
LOC5564449	0.480089917	
LOC5575220	0.479929351	
LOC5577722	0.479447656	
LOC5575182	0.479287091	
LOC5577060	0.479126525	
LOC5570605	0.478805395	
LOC5571578	0.47864483	
LOC5564855	0.477681439	
LOC5571846	0.477039178	
LOC5578290	0.476718048	
LOC5577136	0.476718048	
LOC5579234	0.476557482	
LOC110674034	0.476236352	
LOC5576567	0.475915222	
LOC5564145	0.475915222	
LOC110678170	0.475915222	
LOC5575521	0.475594091	
LOC5570937	0.475112396	
LOC5567031	0.47495183	
LOC5577563	0.473025048	
LOC110675397	0.472703918	
LOC5566907	0.472703918	
LOC5574167	0.472703918	
LOC5578022	0.472061657	
LOC5574129	0.472061657	
LOC5567448	0.472061657	
LOC5568591	0.471740527	
LOC5569887	0.470777136	
